-13,14|548
-12,14|549
-11,14|550
-10,14|551
-9,14|552
-8,14|553
-7,14|554
-6,14|555
-5,14|556
-4,14|557
-3,14|558
-2,14|559
-1,14|560
0,14|561
1,13|562
2,12|563
3,11|564
4,10|565
5,9|566
6,8|567
7,7|568
8,6|569
9,5|570
10,4|571
11,3|572
12,2|573
13,1|574
14,0|575
14,-1|576
14,-2|577
14,-3|578
14,-4|579
14,-5|580
14,-6|581
14,-7|582
14,-8|583
14,-9|584
14,-10|585
14,-11|586
14,-12|587
14,-13|588
14,-14|589
13,-14|590
12,-14|591
11,-14|592
10,-14|593
9,-14|594
8,-14|595
7,-14|596
6,-14|597
5,-14|598
4,-14|599
3,-14|600
2,-14|601
1,-14|602
0,-14|603
-1,-13|604
-2,-12|605
-3,-11|606
-4,-10|607
-5,-9|608
-6,-8|609
-7,-7|610
-8,-6|611
-9,-5|612
-10,-4|613
-11,-3|614
-12,-2|615
-13,-1|616
-14,0|617
-14,1|618
-14,2|619
-14,3|620
-14,4|621
-14,5|622
-14,6|623
-14,7|624
-14,8|625
-14,9|626
-14,10|627
-14,11|628
-14,12|629
-14,13|630
-15,15|631
-14,15|632
-13,15|633
-12,15|634
-11,15|635
-10,15|636
-9,15|637
-8,15|638
-7,15|639
-6,15|640
-5,15|641
-4,15|642
-3,15|643
-2,15|644
-1,15|645
0,15|646
1,14|647
2,13|648
3,12|649
4,11|650
5,10|651
6,9|652
7,8|653
8,7|654
9,6|655
10,5|656
11,4|657
12,3|658
13,2|659
14,1|660
15,0|661
15,-1|662
15,-2|663
15,-3|664
15,-4|665
15,-5|666
15,-6|667
15,-7|668
15,-8|669
15,-9|670
15,-10|671
15,-11|672
15,-12|673
15,-13|674
15,-14|675
15,-15|676
14,-15|677
13,-15|678
12,-15|679
11,-15|680
10,-15|681
9,-15|682
8,-15|683
7,-15|684
6,-15|685
5,-15|686
4,-15|687
3,-15|688
2,-15|689
1,-15|690
0,-15|691
-1,-14|692
-2,-13|693
-3,-12|694
-4,-11|695
-5,-10|696
-6,-9|697
-7,-8|698
-8,-7|699
-9,-6|700
-10,-5|701
-11,-4|702
-12,-3|703
-13,-2|704
-14,-1|705
-15,0|706
-15,1|707
-15,2|708
-15,3|709
-15,4|710
-15,5|711
-15,6|712
-15,7|713
-15,8|714
-15,9|715
-15,10|716
-15,11|717
-15,12|718
-15,13|719
-15,14|720
-16,16|721
-15,16|722
-14,16|723
-13,16|724
-12,16|725
-11,16|726
-10,16|727
-9,16|728
-8,16|729
-7,16|730
-6,16|731
-5,16|732
-4,16|733
-3,16|734
-2,16|735
-1,16|736
0,16|737
1,15|738
2,14|739
3,13|740
4,12|741
5,11|742
6,10|743
7,9|744
8,8|745
9,7|746
10,6|747
11,5|748
12,4|749
13,3|750
14,2|751
15,1|752
16,0|753
16,-1|754
16,-2|755
16,-3|756
16,-4|757
16,-5|758
16,-6|759
16,-7|760
16,-8|761
16,-9|762
16,-10|763
16,-11|764
16,-12|765
16,-13|766
16,-14|767
16,-15|768
16,-16|769
15,-16|770
14,-16|771
13,-16|772
12,-16|773
11,-16|774
10,-16|775
9,-16|776
8,-16|777
7,-16|778
6,-16|779
5,-16|780
4,-16|781
3,-16|782
2,-16|783
1,-16|784
0,-16|785
-1,-15|786
-2,-14|787
-3,-13|788
-4,-12|789
-5,-11|790
-6,-10|791
-7,-9|792
-8,-8|793
-9,-7|794
-10,-6|795
-11,-5|796
-12,-4|797
-13,-3|798
-14,-2|799
-15,-1|800
-16,0|801
-16,1|802
-16,2|803
-16,3|804
-16,4|805
-16,5|806
-16,6|807
-16,7|808
-16,8|809
-16,9|810
-16,10|811
-16,11|812
-16,12|813
-16,13|814
-16,14|815
-16,15|816
-17,17|817
-16,17|818
-15,17|819
-14,17|820
-13,17|821
-12,17|822
-11,17|823
-10,17|824
-9,17|825
-8,17|826
-7,17|827
-6,17|828
-5,17|829
-4,17|830
-3,17|831
-2,17|832
-1,17|833
0,17|834
1,16|835
2,15|836
3,14|837
4,13|838
5,12|839
6,11|840
7,10|841
8,9|842
9,8|843
10,7|844
11,6|845
12,5|846
13,4|847
14,3|848
15,2|849
16,1|850
17,0|851
17,-1|852
17,-2|853
17,-3|854
17,-4|855
17,-5|856
17,-6|857
17,-7|858
17,-8|859
17,-9|860
17,-10|861
17,-11|862
17,-12|863
17,-13|864
17,-14|865
17,-15|866
17,-16|867
17,-17|868
16,-17|869
15,-17|870
14,-17|871
13,-17|872
12,-17|873
11,-17|874
10,-17|875
9,-17|876
8,-17|877
7,-17|878
6,-17|879
5,-17|880
4,-17|881
3,-17|882
2,-17|883
1,-17|884
0,-17|885
-1,-16|886
-2,-15|887
-3,-14|888
-4,-13|889
-5,-12|890
-6,-11|891
-7,-10|892
-8,-9|893
-9,-8|894
-10,-7|895
-11,-6|896
-12,-5|897
-13,-4|898
-14,-3|899
-15,-2|900
-16,-1|901
-17,0|902
-17,1|903
-17,2|904
-17,3|905
-17,4|906
-17,5|907
-17,6|908
-17,7|909
-17,8|910
-17,9|911
-17,10|912
-17,11|913
-17,12|914
-17,13|915
-17,14|916
-17,15|917
-17,16|918
-18,18|919
-17,18|920
-16,18|921
-15,18|922
-14,18|923
-13,18|924
-12,18|925
-11,18|926
-10,18|927
-9,18|928
-8,18|929
-7,18|930
-6,18|931
-5,18|932
-4,18|933
-3,18|934
-2,18|935
-1,18|936
0,18|937
1,17|938
2,16|939
3,15|940
4,14|941
5,13|942
6,12|943
7,11|944
8,10|945
9,9|946
10,8|947
11,7|948
12,6|949
13,5|950
14,4|951
15,3|952
16,2|953
17,1|954
18,0|955
18,-1|956
18,-2|957
18,-3|958
18,-4|959
18,-5|960
18,-6|961
18,-7|962
18,-8|963
18,-9|964
18,-10|965
18,-11|966
18,-12|967
18,-13|968
18,-14|969
18,-15|970
18,-16|971
18,-17|972
18,-18|973
17,-18|974
16,-18|975
15,-18|976
14,-18|977
13,-18|978
12,-18|979
11,-18|980
10,-18|981
9,-18|982
8,-18|983
7,-18|984
6,-18|985
5,-18|986
4,-18|987
3,-18|988
2,-18|989
1,-18|990
0,-18|991
-1,-17|992
-2,-16|993
-3,-15|994
-4,-14|995
-5,-13|996
-6,-12|997
-7,-11|998
-8,-10|999
-9,-9|1000
-10,-8|1001
-11,-7|1002
-12,-6|1003
-13,-5|1004
-14,-4|1005
-15,-3|1006
-16,-2|1007
-17,-1|1008
-18,0|1009
-18,1|1010
-18,2|1011
-18,3|1012
-18,4|1013
-18,5|1014
-18,6|1015
-18,7|1016
-18,8|1017
-18,9|1018
-18,10|1019
-18,11|1020
-18,12|1021
-18,13|1022
-18,14|1023
-18,15|1024
-18,16|1025
-18,17|1026
-19,19|1027
-18,19|1028
-17,19|1029
-16,19|1030
-15,19|1031
-14,19|1032
-13,19|1033
-12,19|1034
-11,19|1035
-10,19|1036
-9,19|1037
-8,19|1038
-7,19|1039
-6,19|1040
-5,19|1041
-4,19|1042
-3,19|1043
-2,19|1044
-1,19|1045
0,19|1046
1,18|1047
2,17|1048
3,16|1049
4,15|1050
5,14|1051
6,13|1052
7,12|1053
8,11|1054
9,10|1055
10,9|1056
11,8|1057
12,7|1058
13,6|1059
14,5|1060
15,4|1061
16,3|1062
17,2|1063
18,1|1064
19,0|1065
19,-1|1066
19,-2|1067
19,-3|1068
19,-4|1069
19,-5|1070
19,-6|1071
19,-7|1072
19,-8|1073
19,-9|1074
19,-10|1075
19,-11|1076
19,-12|1077
19,-13|1078
19,-14|1079
19,-15|1080
19,-16|1081
19,-17|1082
19,-18|1083
19,-19|1084
18,-19|1085
17,-19|1086
16,-19|1087
15,-19|1088
14,-19|1089
13,-19|1090
12,-19|1091
11,-19|1092
10,-19|1093
9,-19|1094
8,-19|1095
7,-19|1096
6,-19|1097
5,-19|1098
4,-19|1099
3,-19|1100
2,-19|1101
1,-19|1102
0,-19|1103
-1,-18|1104
-2,-17|1105
-3,-16|1106
-4,-15|1107
-5,-14|1108
-6,-13|1109
-7,-12|1110
-8,-11|1111
-9,-10|1112
-10,-9|1113
-11,-8|1114
-12,-7|1115
-13,-6|1116
-14,-5|1117
-15,-4|1118
-16,-3|1119
-17,-2|1120
-18,-1|1121
-19,0|1122
-19,1|1123
-19,2|1124
-19,3|1125
-19,4|1126
-19,5|1127
-19,6|1128
-19,7|1129
-19,8|1130
-19,9|1131
-19,10|1132
-19,11|1133
-19,12|1134
-19,13|1135
-19,14|1136
-19,15|1137
-19,16|1138
-19,17|1139
-19,18|1140
-20,20|1141
-19,20|1142
-18,20|1143
-17,20|1144
-16,20|1145
-15,20|1146
-14,20|1147
-13,20|1148
-12,20|1149
-11,20|1150
-10,20|1151
-9,20|1152
-8,20|1153
-7,20|1154
-6,20|1155
-5,20|1156
-4,20|1157
-3,20|1158
-2,20|1159
-1,20|1160
0,20|1161
1,19|1162
2,18|1163
3,17|1164
4,16|1165
5,15|1166
6,14|1167
7,13|1168
8,12|1169
9,11|1170
10,10|1171
11,9|1172
12,8|1173
13,7|1174
14,6|1175
15,5|1176
16,4|1177
17,3|1178
18,2|1179
19,1|1180
20,0|1181
20,-1|1182
20,-2|1183
20,-3|1184
20,-4|1185
20,-5|1186
20,-6|1187
20,-7|1188
20,-8|1189
20,-9|1190
20,-10|1191
20,-11|1192
20,-12|1193
20,-13|1194
20,-14|1195
20,-15|1196
20,-16|1197
20,-17|1198
20,-18|1199
20,-19|1200
20,-20|1201
19,-20|1202
18,-20|1203
17,-20|1204
16,-20|1205
15,-20|1206
14,-20|1207
13,-20|1208
12,-20|1209
11,-20|1210
10,-20|1211
9,-20|1212
8,-20|1213
7,-20|1214
6,-20|1215
5,-20|1216
4,-20|1217
3,-20|1218
2,-20|1219
1,-20|1220
0,-20|1221
-1,-19|1222
-2,-18|1223
-3,-17|1224
-4,-16|1225
-5,-15|1226
-6,-14|1227
-7,-13|1228
-8,-12|1229
-9,-11|1230
-10,-10|1231
-11,-9|1232
-12,-8|1233
-13,-7|1234
-14,-6|1235
-15,-5|1236
-16,-4|1237
-17,-3|1238
-18,-2|1239
-19,-1|1240
-20,0|1241
-20,1|1242
-20,2|1243
-20,3|1244
-20,4|1245
-20,5|1246
-20,6|1247
-20,7|1248
-20,8|1249
-20,9|1250
-20,10|1251
-20,11|1252
-20,12|1253
-20,13|1254
-20,14|1255
-20,15|1256
-20,16|1257
-20,17|1258
-20,18|1259
-20,19|1260
-21,21|1261
-20,21|1262
-19,21|1263
-18,21|1264
-17,21|1265
-16,21|1266
-15,21|1267
-14,21|1268
-13,21|1269
-12,21|1270
-11,21|1271
-10,21|1272
-9,21|1273
-8,21|1274
-7,21|1275
-6,21|1276
-5,21|1277
-4,21|1278
-3,21|1279
-2,21|1280
-1,21|1281
0,21|1282
1,20|1283
2,19|1284
3,18|1285
4,17|1286
5,16|1287
6,15|1288
7,14|1289
8,13|1290
9,12|1291
10,11|1292
11,10|1293
12,9|1294
13,8|1295
14,7|1296
15,6|1297
16,5|1298
17,4|1299
18,3|1300
19,2|1301
20,1|1302
21,0|1303
21,-1|1304
21,-2|1305
21,-3|1306
21,-4|1307
21,-5|1308
21,-6|1309
21,-7|1310
21,-8|1311
21,-9|1312
21,-10|1313
21,-11|1314
21,-12|1315
21,-13|1316
21,-14|1317
21,-15|1318
21,-16|1319
21,-17|1320
21,-18|1321
21,-19|1322
21,-20|1323
21,-21|1324
20,-21|1325
19,-21|1326
18,-21|1327
17,-21|1328
16,-21|1329
15,-21|1330
14,-21|1331
13,-21|1332
12,-21|1333
11,-21|1334
10,-21|1335
9,-21|1336
8,-21|1337
7,-21|1338
6,-21|1339
5,-21|1340
4,-21|1341
3,-21|1342
2,-21|1343
1,-21|1344
0,-21|1345
-1,-20|1346
-2,-19|1347
-3,-18|1348
-4,-17|1349
-5,-16|1350
-6,-15|1351
-7,-14|1352
-8,-13|1353
-9,-12|1354
-10,-11|1355
-11,-10|1356
-12,-9|1357
-13,-8|1358
-14,-7|1359
-15,-6|1360
-16,-5|1361
-17,-4|1362
-18,-3|1363
-19,-2|1364
-20,-1|1365
-21,0|1366
-21,1|1367
-21,2|1368
-21,3|1369
-21,4|1370
-21,5|1371
-21,6|1372
-21,7|1373
-21,8|1374
-21,9|1375
-21,10|1376
-21,11|1377
-21,12|1378
-21,13|1379
-21,14|1380
-21,15|1381
-21,16|1382
-21,17|1383
-21,18|1384
-21,19|1385
-21,20|1386
-22,22|1387
-21,22|1388
-20,22|1389
-19,22|1390
-18,22|1391
-17,22|1392
-16,22|1393
-15,22|1394
-14,22|1395
-13,22|1396
-12,22|1397
-11,22|1398
-10,22|1399
-9,22|1400
-8,22|1401
-7,22|1402
-6,22|1403
-5,22|1404
-4,22|1405
-3,22|1406
-2,22|1407
-1,22|1408
0,22|1409
1,21|1410
2,20|1411
3,19|1412
4,18|1413
5,17|1414
6,16|1415
7,15|1416
8,14|1417
9,13|1418
10,12|1419
11,11|1420
12,10|1421
13,9|1422
14,8|1423
15,7|1424
16,6|1425
17,5|1426
18,4|1427
19,3|1428
20,2|1429
21,1|1430
22,0|1431
22,-1|1432
22,-2|1433
22,-3|1434
22,-4|1435
22,-5|1436
22,-6|1437
22,-7|1438
22,-8|1439
22,-9|1440
22,-10|1441
22,-11|1442
22,-12|1443
22,-13|1444
22,-14|1445
22,-15|1446
22,-16|1447
22,-17|1448
22,-18|1449
22,-19|1450
22,-20|1451
22,-21|1452
22,-22|1453
21,-22|1454
20,-22|1455
19,-22|1456
18,-22|1457
17,-22|1458
16,-22|1459
15,-22|1460
14,-22|1461
13,-22|1462
12,-22|1463
11,-22|1464
10,-22|1465
9,-22|1466
8,-22|1467
7,-22|1468
6,-22|1469
5,-22|1470
4,-22|1471
3,-22|1472
2,-22|1473
1,-22|1474
0,-22|1475
-1,-21|1476
-2,-20|1477
-3,-19|1478
-4,-18|1479
-5,-17|1480
-6,-16|1481
-7,-15|1482
-8,-14|1483
-9,-13|1484
-10,-12|1485
-11,-11|1486
-12,-10|1487
-13,-9|1488
-14,-8|1489
-15,-7|1490
-16,-6|1491
-17,-5|1492
-18,-4|1493
-19,-3|1494
-20,-2|1495
-21,-1|1496
-22,0|1497
-22,1|1498
-22,2|1499
-22,3|1500
-22,4|1501
-22,5|1502
-22,6|1503
-22,7|1504
-22,8|1505
-22,9|1506
-22,10|1507
-22,11|1508
-22,12|1509
-22,13|1510
-22,14|1511
-22,15|1512
-22,16|1513
-22,17|1514
-22,18|1515
-22,19|1516
-22,20|1517
-22,21|1518
-23,23|1519
-22,23|1520
-21,23|1521
-20,23|1522
-19,23|1523
-18,23|1524
-17,23|1525
-16,23|1526
-15,23|1527
-14,23|1528
-13,23|1529
-12,23|1530
-11,23|1531
-10,23|1532
-9,23|1533
-8,23|1534
-7,23|1535
-6,23|1536
-5,23|1537
-4,23|1538
-3,23|1539
-2,23|1540
-1,23|1541
0,23|1542
1,22|1543
2,21|1544
3,20|1545
4,19|1546
5,18|1547
6,17|1548
7,16|1549
8,15|1550
9,14|1551
10,13|1552
11,12|1553
12,11|1554
13,10|1555
14,9|1556
15,8|1557
16,7|1558
17,6|1559
18,5|1560
19,4|1561
20,3|1562
21,2|1563
22,1|1564
23,0|1565
23,-1|1566
23,-2|1567
23,-3|1568
23,-4|1569
23,-5|1570
23,-6|1571
23,-7|1572
23,-8|1573
23,-9|1574
23,-10|1575
23,-11|1576
23,-12|1577
23,-13|1578
23,-14|1579
23,-15|1580
23,-16|1581
23,-17|1582
23,-18|1583
23,-19|1584
23,-20|1585
23,-21|1586
23,-22|1587
23,-23|1588
22,-23|1589
21,-23|1590
20,-23|1591
19,-23|1592
18,-23|1593
17,-23|1594
16,-23|1595
15,-23|1596
14,-23|1597
13,-23|1598
12,-23|1599
11,-23|1600
10,-23|1601
9,-23|1602
8,-23|1603
7,-23|1604
6,-23|1605
5,-23|1606
4,-23|1607
3,-23|1608
2,-23|1609
1,-23|1610
0,-23|1611
-1,-22|1612
-2,-21|1613
-3,-20|1614
-4,-19|1615
-5,-18|1616
-6,-17|1617
-7,-16|1618
-8,-15|1619
-9,-14|1620
-10,-13|1621
-11,-12|1622
-12,-11|1623
-13,-10|1624
-14,-9|1625
-15,-8|1626
-16,-7|1627
-17,-6|1628
-18,-5|1629
-19,-4|1630
-20,-3|1631
-21,-2|1632
-22,-1|1633
-23,0|1634
-23,1|1635
-23,2|1636
-23,3|1637
-23,4|1638
-23,5|1639
-23,6|1640
-23,7|1641
-23,8|1642
-23,9|1643
-23,10|1644
-23,11|1645
-23,12|1646
-23,13|1647
-23,14|1648
-23,15|1649
-23,16|1650
-23,17|1651
-23,18|1652
-23,19|1653
-23,20|1654
-23,21|1655
-23,22|1656
-24,24|1657
-23,24|1658
-22,24|1659
-21,24|1660
-20,24|1661
-19,24|1662
-18,24|1663
-17,24|1664
-16,24|1665
-15,24|1666
-14,24|1667
-13,24|1668
-12,24|1669
-11,24|1670
-10,24|1671
-9,24|1672
-8,24|1673
-7,24|1674
-6,24|1675
-5,24|1676
-4,24|1677
-3,24|1678
-2,24|1679
-1,24|1680
0,24|1681
1,23|1682
2,22|1683
3,21|1684
4,20|1685
5,19|1686
6,18|1687
7,17|1688
8,16|1689
9,15|1690
10,14|1691
11,13|1692
12,12|1693
13,11|1694
14,10|1695
15,9|1696
16,8|1697
17,7|1698
18,6|1699
19,5|1700
20,4|1701
21,3|1702
22,2|1703
23,1|1704
24,0|1705
24,-1|1706
24,-2|1707
24,-3|1708
24,-4|1709
24,-5|1710
24,-6|1711
24,-7|1712
24,-8|1713
24,-9|1714
24,-10|1715
24,-11|1716
24,-12|1717
24,-13|1718
24,-14|1719
24,-15|1720
24,-16|1721
24,-17|1722
24,-18|1723
24,-19|1724
24,-20|1725
24,-21|1726
24,-22|1727
24,-23|1728
24,-24|1729
23,-24|1730
22,-24|1731
21,-24|1732
20,-24|1733
19,-24|1734
18,-24|1735
17,-24|1736
16,-24|1737
15,-24|1738
14,-24|1739
13,-24|1740
12,-24|1741
11,-24|1742
10,-24|1743
9,-24|1744
8,-24|1745
7,-24|1746
6,-24|1747
5,-24|1748
4,-24|1749
3,-24|1750
2,-24|1751
1,-24|1752
0,-24|1753
-1,-23|1754
-2,-22|1755
-3,-21|1756
-4,-20|1757
-5,-19|1758
-6,-18|1759
-7,-17|1760
-8,-16|1761
-9,-15|1762
-10,-14|1763
-11,-13|1764
-12,-12|1765
-13,-11|1766
-14,-10|1767
-15,-9|1768
-16,-8|1769
-17,-7|1770
-18,-6|1771
-19,-5|1772
-20,-4|1773
-21,-3|1774
-22,-2|1775
-23,-1|1776
-24,0|1777
-24,1|1778
-24,2|1779
-24,3|1780
-24,4|1781
-24,5|1782
-24,6|1783
-24,7|1784
-24,8|1785
-24,9|1786
-24,10|1787
-24,11|1788
-24,12|1789
-24,13|1790
-24,14|1791
-24,15|1792
-24,16|1793
-24,17|1794
-24,18|1795
-24,19|1796
-24,20|1797
-24,21|1798
-24,22|1799
-24,23|1800
-25,25|1801
-24,25|1802
-23,25|1803
-22,25|1804
-21,25|1805
-20,25|1806
-19,25|1807
-18,25|1808
-17,25|1809
-16,25|1810
-15,25|1811
-14,25|1812
-13,25|1813
-12,25|1814
-11,25|1815
-10,25|1816
-9,25|1817
-8,25|1818
-7,25|1819
-6,25|1820
-5,25|1821
-4,25|1822
-3,25|1823
-2,25|1824
-1,25|1825
0,25|1826
1,24|1827
2,23|1828
3,22|1829
4,21|1830
5,20|1831
6,19|1832
7,18|1833
8,17|1834
9,16|1835
10,15|1836
11,14|1837
12,13|1838
13,12|1839
14,11|1840
15,10|1841
16,9|1842
17,8|1843
18,7|1844
19,6|1845
20,5|1846
21,4|1847
22,3|1848
23,2|1849
24,1|1850
25,0|1851
25,-1|1852
25,-2|1853
25,-3|1854
25,-4|1855
25,-5|1856
25,-6|1857
25,-7|1858
25,-8|1859
25,-9|1860
25,-10|1861
25,-11|1862
25,-12|1863
25,-13|1864
25,-14|1865
25,-15|1866
25,-16|1867
25,-17|1868
25,-18|1869
25,-19|1870
25,-20|1871
25,-21|1872
25,-22|1873
25,-23|1874
25,-24|1875
25,-25|1876
24,-25|1877
23,-25|1878
22,-25|1879
21,-25|1880
20,-25|1881
19,-25|1882
18,-25|1883
